Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll,Angry,Disgusted,Fearful,Happy,Neutral,Sad,Surprised
0.0,68.0,0.03853963315486908,0.0026125905569642782,-0.0006904005422256887,-0.0004119804361835122,-0.0005987675976939499,0.08518324792385101,0.2992136478424072,0.04058227688074112,0.002295304322615266,0.10595451295375824,0.0012295697815716267,-0.00047661300050094724,0.08553437143564224,0.29899901151657104,0.025519778952002525,0.0002181994350394234,0.016201842576265335,0.03842926025390625,-0.0010928396368399262,0.14384520053863525,0.0101500628516078,0.006705540232360363,0.0017115307273343205,0.18102498352527618,0.19615009427070618,-0.0005993396625854075,-0.000609860522672534,0.018638480454683304,0.016414018347859383,0.028647582978010178,0.011785744689404964,-0.0006268774741329253,-0.001229628105647862,-0.0007164616836234927,0.019839616492390633,0.0041542695835232735,0.006608030758798122,0.3177393078804016,0.31016749143600464,0.19116508960723877,0.20246444642543793,-0.0016167935682460666,-0.0012492953101173043,0.10269010812044144,0.09907173365354538,0.09881521016359329,0.001790755894035101,0.11640508472919464,0.13511113822460175,0.07517872005701065,0.08206288516521454,-5.518279431271367e-05,-2.283644988665401e-07,-1.2951528560734005e-07,-8.428548881056486e-07,-0.0629236176609993,-0.06151039898395538,-0.005545677151530981,-0.055976759642362595,-0.06151118129491806,-0.012323294766247272,10.575167655944824,3.4215729236602783,24.163097381591797,3.405773162841797,33.05156707763672,8.17396068572998,19.26540756225586
1.0,68.0,0.05568918585777283,0.003983574919402599,0.00011158562847413123,-0.00037658080691471696,-0.0006181996432133019,0.09318995475769043,0.29464906454086304,0.057630252093076706,0.003773243399336934,0.10344833135604858,0.002233535284176469,-0.0004945295513607562,0.09355683624744415,0.2943677008152008,0.03274964541196823,0.0002516891690902412,0.017065947875380516,0.048355404287576675,-0.0012869690544903278,0.16648553311824799,0.010587384924292564,0.006283059250563383,0.0018190353875979781,0.19933050870895386,0.22068417072296143,-0.0005783672095276415,-0.0005992568330839276,0.019387874752283096,0.01704230159521103,0.03067420795559883,0.01162949949502945,-0.000812006532214582,-0.0012038018321618438,-0.0007215012446977198,0.02133311703801155,0.004750711377710104,0.0073090605437755585,0.3615444302558899,0.35496190190315247,0.22548632323741913,0.2388228476047516,-0.001976021332666278,-0.0015411708736792207,0.10135631263256073,0.11217483878135681,0.11191869527101517,0.0016611398896202445,0.1360890418291092,0.15521088242530823,0.08819124847650528,0.09738645702600479,-2.145164216926787e-05,-2.231567322041883e-07,-1.1505046160209531e-07,-8.507280426783836e-07,-0.061388831585645676,-0.053595468401908875,-0.005402157083153725,-0.05445081740617752,-0.05359575152397156,-0.011315719224512577,11.582701683044434,3.5921154022216797,24.983680725097656,3.997924327850342,30.51422882080078,7.719054222106934,19.558223724365234
2.0,68.0,0.05537912994623184,0.002408323809504509,0.001383785274811089,-0.0002445648133289069,-0.0006370639312081039,0.09957057982683182,0.326376348733902,0.056797608733177185,0.002276519313454628,0.09931693226099014,0.0035914359614253044,-0.0005057501257397234,0.09994221478700638,0.3260233998298645,0.041240669786930084,0.0002902394626289606,0.016540952026844025,0.058663561940193176,-0.0015447486657649279,0.19119016826152802,0.011826620437204838,0.0063509708270430565,0.001847783918492496,0.21307554841041565,0.24119780957698822,-0.0005262012127786875,-0.0005724657094106078,0.020824160426855087,0.018208423629403114,0.036408983170986176,0.016086477786302567,-0.0007288657943718135,-0.0006285690469667315,-0.00072478101355955,0.022012317553162575,0.005377490539103746,0.008112896233797073,0.4055095613002777,0.39859917759895325,0.2556633949279785,0.2718876004219055,-0.0019108601845800877,-0.0013656769879162312,0.09842371940612793,0.12337122112512589,0.12311935424804688,0.0018113113474100828,0.1507071703672409,0.17183421552181244,0.09669268876314163,0.11075384169816971,7.18195951776579e-05,-1.9603359646680474e-07,-1.1638577035455455e-07,-8.28451106826833e-07,-0.05856006219983101,-0.052598193287849426,-0.00513626029714942,-0.051679935306310654,-0.052598271518945694,-0.01104308944195509,11.634880065917969,3.6146411895751953,24.775527954101562,4.361595153808594,28.618309020996094,8.49643611907959,20.38689422607422
3.0,68.0,0.03773246705532074,-0.0002518589608371258,0.004368075635284185,-0.00023956800578162074,-0.0006557472515851259,0.10198943316936493,0.3910232186317444,0.038177430629730225,-0.00023268409131560475,0.09223157167434692,0.005655532702803612,-0.0005067912279628217,0.10232539474964142,0.39068403840065,0.052405744791030884,0.00027288825367577374,0.016273261979222298,0.07578560709953308,-0.002165040001273155,0.21554678678512573,0.016702959313988686,0.006297784857451916,0.0018325457349419594,0.21496278047561646,0.2478996068239212,-0.0004236985114403069,-0.00019817834254354239,0.023151012137532234,0.02033199369907379,0.050013117492198944,0.027630561962723732,-0.0009646647376939654,-0.0004081709193997085,-0.0011844964465126395,0.01875123754143715,0.0063115316443145275,0.009131291881203651,0.45958465337753296,0.45019567012786865,0.2765324115753174,0.29586756229400635,-0.00064034917159006,5.359835995477624e-06,0.09277258813381195,0.12731747329235077,0.12711098790168762,0.002374380361288786,0.15180042386054993,0.17456790804862976,0.09815763682126999,0.11587653309106827,0.00019898865139111876,-2.894417150400841e-07,-9.804187328654734e-08,-5.330610406417691e-07,-0.0527234822511673,-0.05666927248239517,-0.004343839827924967,-0.046619024127721786,-0.056671880185604095,-0.010779615491628647,13.565319061279297,3.4156668186187744,27.680898666381836,4.627806663513184,24.864280700683594,6.198818683624268,21.477705001831055
4.0,68.0,0.03188122808933258,0.008546506054699421,0.005875623784959316,-0.00022716360399499536,-0.0005924424040131271,0.10063201189041138,0.4256848394870758,0.03306155279278755,0.008579940535128117,0.08434970676898956,0.00685112876817584,-0.0004884874215349555,0.10102033615112305,0.4254259467124939,0.0609184131026268,0.0002922230924014002,0.01806648261845112,0.08878850191831589,-0.0022940728813409805,0.22778913378715515,0.01462583988904953,0.006609333213418722,0.0018798455130308867,0.21057458221912384,0.24752336740493774,0.007109025493264198,0.012757021002471447,0.024588318541646004,0.0218463446944952,0.06756364554166794,0.04585113376379013,-0.0008538656402379274,0.00013551926531363279,-0.0011630929075181484,0.013679778203368187,0.006778234150260687,0.009474124759435654,0.4919853210449219,0.48205801844596863,0.28766778111457825,0.308165580034256,-0.00046102143824100494,0.00026993293431587517,0.09147235006093979,0.1252216398715973,0.12503018975257874,0.0018981023458763957,0.14833830296993256,0.17084123194217682,0.10029204189777374,0.11927410215139389,0.0003177409234922379,-3.4210651733701525e-07,-6.595685420052178e-08,-2.103404170838985e-07,-0.04713124781847,-0.052945125848054886,-0.003835654351860285,-0.042701706290245056,-0.05295129865407944,-0.009758767671883106,14.762654304504395,3.05182147026062,22.797685623168945,4.658441543579102,28.238447189331055,6.568924903869629,21.830913543701172
5.0,68.0,0.02289651148021221,0.009980900213122368,0.003270406974479556,4.204480137559585e-05,-0.000474384956760332,0.09431574493646622,0.44351455569267273,0.02435767464339733,0.009973572567105293,0.08205348998308182,0.0043128798715770245,-0.0004611217591445893,0.0947282686829567,0.44331198930740356,0.06050853803753853,0.0003638033231254667,0.019440673291683197,0.09220807254314423,-0.002214515581727028,0.23776429891586304,0.014499902725219727,0.0065840077586472034,0.0017152822110801935,0.20590686798095703,0.24476341903209686,0.01816048100590706,0.02566801756620407,0.02447105385363102,0.021811606362462044,0.07573854923248291,0.057190198451280594,-0.0005590736400336027,0.00045127113116905093,-0.000618648948147893,0.01325698010623455,0.006413023918867111,0.008953217417001724,0.49251940846443176,0.4853654205799103,0.2910870611667633,0.31192877888679504,-0.0013324234168976545,-0.000579246086999774,0.09070136398077011,0.12521867454051971,0.1250288188457489,0.0004837171291001141,0.14374548196792603,0.1663839966058731,0.0981808751821518,0.11873467266559601,7.518090569647029e-05,-3.3279178524026065e-07,-5.93260818249064e-09,-5.65515563266672e-07,-0.04736075922846794,-0.052683547139167786,-0.003176450729370117,-0.04346780851483345,-0.05268886685371399,-0.008694624528288841,20.114620208740234,3.587721586227417,23.336322784423828,4.285090446472168,23.117002487182617,6.275815010070801,21.149507522583008
6.0,68.0,0.003117186017334461,0.010573625564575195,6.481935088231694e-06,-1.938464083650615e-05,-0.0003925400087609887,0.08135884255170822,0.46944180130958557,0.004713532514870167,0.01048827264457941,0.08101677894592285,0.0006479229778051376,-0.000466384255560115,0.08179638534784317,0.46926653385162354,0.053566284477710724,0.0003157567698508501,0.0210969690233469,0.09364621341228485,-0.0023515622597187757,0.23452262580394745,0.02154471166431904,0.006361942272633314,0.0017592543736100197,0.19125838577747345,0.2271752804517746,0.01879429817199707,0.024777453392744064,0.023971503600478172,0.02172567881643772,0.07825902104377747,0.06557784229516983,-0.0008731483831070364,0.0004182301927357912,-0.0008317186147905886,0.013925339095294476,0.004525637254118919,0.007075738161802292,0.472756952047348,0.46593502163887024,0.2735999822616577,0.29341834783554077,-0.0019140318036079407,-0.0012630437267944217,0.09559396654367447,0.12929965555667877,0.12916608154773712,-0.0009276303462684155,0.12574033439159393,0.148875430226326,0.08793263137340546,0.11002165079116821,-1.4013684449309949e-05,-1.0849060316786563e-07,-1.1526582355259052e-08,-3.413730382817448e-07,-0.04852738231420517,-0.056946076452732086,-0.0027749836444854736,-0.04470381140708923,-0.056951213628053665,-0.008661526255309582,18.132518768310547,3.0365025997161865,22.186664581298828,3.6916935443878174,29.412757873535156,5.487905979156494,19.867002487182617
7.0,68.0,-0.0018526996718719602,0.00865107774734497,0.00011367999104550108,-0.00021504508913494647,-0.0004238107067067176,0.07146217674016953,0.4791494309902191,-0.00022811174858361483,0.008534727618098259,0.08112898468971252,0.0007509925053454936,-0.0005177384009584785,0.07187013328075409,0.4790058135986328,0.04780419170856476,0.00029086199356243014,0.021607384085655212,0.09553910046815872,-0.002026461763307452,0.2178419828414917,0.036238133907318115,0.00522102415561676,0.001752949319779873,0.18885920941829681,0.22366106510162354,0.021351097151637077,0.026121556758880615,0.023585420101881027,0.021573461592197418,0.07526931166648865,0.06572678685188293,-0.0010912501020357013,7.553657633252442e-05,-0.0007462687790393829,0.011422021314501762,0.003794125048443675,0.006417477037757635,0.4634542167186737,0.45749735832214355,0.25886070728302,0.27811649441719055,-0.001972133293747902,-0.0013853071723133326,0.09814687073230743,0.13424503803253174,0.13412906229496002,-0.0010542203672230244,0.11455085873603821,0.1383609175682068,0.0829215720295906,0.10738491266965866,-3.16127079713624e-05,1.2646914626657235e-07,8.699199582906658e-09,-5.308652930580138e-07,-0.04824202507734299,-0.06004839390516281,-0.0025741884019225836,-0.04432644695043564,-0.06005506590008736,-0.008851437829434872,15.840100288391113,2.968585729598999,18.795133590698242,3.892880916595459,34.40058898925781,5.220995903015137,20.72899055480957
8.0,68.0,-0.002383927349001169,0.005968568380922079,-0.0010662773856893182,-0.0003477459540590644,-0.0003355231019668281,0.06725931912660599,0.4820431172847748,-0.0004506057593971491,0.0058103930205106735,0.07669021934270859,-0.00019541243091225624,-0.00043332931818440557,0.06767110526561737,0.48191872239112854,0.045822739601135254,0.00028529492556117475,0.021754704415798187,0.09857375919818878,-0.002165087265893817,0.19518209993839264,0.04507427662611008,0.004142523743212223,0.0016960524953901768,0.2141095995903015,0.24820935726165771,0.02500458061695099,0.02927960827946663,0.022324010729789734,0.020421292632818222,0.0662161335349083,0.05630249157547951,-0.001511651324108243,-0.00018055150576401502,-0.0011260719038546085,0.010301670990884304,0.004668459761887789,0.0074253324419260025,0.4764212667942047,0.47039327025413513,0.2501213550567627,0.26867958903312683,-0.001893295324407518,-0.0011955093359574676,0.09897665679454803,0.1345847100019455,0.13449305295944214,-0.0010466055246070027,0.11964985728263855,0.14396022260189056,0.09168317914009094,0.11849965155124664,-8.345782407559454e-05,-3.3116234021690616e-07,1.2816680161620297e-08,-2.802180176786351e-07,-0.04621308669447899,-0.05538494139909744,-0.0024810307659208775,-0.04146003723144531,-0.05539187043905258,-0.008147021755576134,15.033717155456543,3.0691399574279785,18.773778915405273,4.166214466094971,30.662145614624023,4.594789028167725,25.581947326660156
9.0,68.0,-0.0019181479001417756,0.00047319757868535817,-0.0010981402592733502,-8.489536412525922e-05,-0.0002457024820614606,0.06341271102428436,0.4829121530056,-0.00012640058412216604,0.0002619551960378885,0.06668611615896225,-0.00019828954827971756,-0.0003382462018635124,0.0637875497341156,0.48282864689826965,0.04421474039554596,0.00017735296569298953,0.021236613392829895,0.09562789648771286,-0.002142928773537278,0.16516393423080444,0.029942620545625687,0.004711265675723553,0.001421343069523573,0.2343951016664505,0.26217198371887207,0.01607612706720829,0.018126143142580986,0.021611381322145462,0.019646471366286278,0.054285548627376556,0.044505320489406586,-0.0014388668350875378,0.0006365727749653161,-0.0009832700015977025,0.0108339823782444,0.005050437990576029,0.008054322563111782,0.4675736129283905,0.4611181914806366,0.23217208683490753,0.24779006838798523,-0.0019546058028936386,-0.0012155019212514162,0.10353776067495346,0.13144123554229736,0.13142924010753632,-0.0012139141326770186,0.12687228620052338,0.14900600910186768,0.08938074111938477,0.11594410240650177,-0.00017850552103482187,-7.997877560228517e-07,-4.925476915218496e-09,1.6037446926020493e-08,-0.04059496894478798,-0.04948118329048157,-0.002316210186108947,-0.03620344027876854,-0.049487851560115814,-0.007381268311291933,12.199209213256836,2.8428287506103516,19.928709030151367,4.112112522125244,32.2138671875,4.9750657081604,25.559526443481445
